;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cambodia;Canada;Cape Verde;Cayman Islands;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo;Cook Islands;Costa Rica;Côte d'Ivoire;Croatia;Cuba;Cyprus;Czech Republic;North Korea;Democratic Republic of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Ethiopia;Faeroe Islands;Falkland Islands (Malvinas);Micronesia (Federated States of);Fiji;Finland;France;French Guiana;French Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iraq;Ireland;Iran;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macao;Macedonia (Republic of);Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall Islands;Martinique;Mauritania;Mauritius;Mexico;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands Antilles;Netherlands;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;Norway;Occupied Palestinian Territory;Oman;Pakistan;Palau;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Bolivia;Poland;Portugal;Qatar;Cameroon;South Korea;Moldova;Réunion;Romania;Russian Federation;Rwanda;Saint Helena;Saint Lucia;Samoa;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;Spain;Sri Lanka;Saint Kitts and Nevis;Saint Pierre and Miquelon;Saint Vincent and the Grenadines;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Thailand;Timor-Leste;Togo;Tonga;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;Uganda;Ukraine;United Arab Emirates;United Kingdom;Tanzania;United States of America;Uruguay;Uzbekistan;Vanuatu;Venezuela;Viet Nam;Wallis and Futuna Islands;Yemen;Zambia;Zimbabwe;KP Annex B;Non KP Annex B;OECD;Non-OECD;EU28;Africa;Asia;Central America;Europe;Middle East;North America;Oceania;South America;World
1992;;8405;238136;;35855;;;307056;6066;;448076;206256;41755;;18571;110924;;65569;258630;;6506;;;4225;10999;1347382;;18919;55690;;;;763454;;;;;105365;1880010;247790;;11749;;22434;33253;44580;34488;11562;148670;129636;20806;135115;;;34354;70599;319288;23635;;3088;11778;23266;;;;;104688;1449996;;;16584;;14956;2202139;26977;574;182692;;;;45773;;;;12582;15279;154065;116243;6297;1496328;799153;183986;65366;511832;99317;1378108;15157;3413167;24098;156334;41422;;82094;10792;;15973;28548;;;73149;;34330;18040;;14266;;;196627;;;5387;;;;7949;925262;6942;;;92393;5235;14672;8170;;22301;1603;409310;;64250;10917;;259517;;146515;;54381;331841;;18008;;24679;108303;220903;24236;297242;170393;32720;26538;542722;12636;;144100;1519454;;;;;;581115;12911;57836;;;104817;50650;28190;;;300962;794986;55319;;;;46544;;;205429;228923;44781;322368;11323;376906;;4268;;14810;45727;466610;22155;;;401973;194280;1283381;23344;8515285;29394;49162;;297756;101696;;41365;17428;4610;25319369;15237751;25242545;15314575;9828924;1716674;10611859;249040;12295597;2405063;10204001;512326;2562560;40723767
1993;;9212;233135;;26999;;;325194;5532;;466169;207343;32110;;20961;115998;;60586;256143;;6886;;;4132;11210;1410239;;18976;54866;;;;783360;;;;;112726;2143212;253651;;11634;;24097;33189;41002;29357;11643;148762;124062;18004;134994;;;36836;71992;328550;25377;;3504;11097;26324;;;;;103839;1440320;;;17238;;10574;2180071;28286;586;179769;;;;47571;;;;11900;16231;163619;115574;6379;1567415;857124;128244;67126;503766;103406;1366355;16584;3419005;25214;141951;41569;;109998;9124;;15177;30546;;;70303;;28759;18797;;13201;;;216084;;;5629;;;;8353;943309;6722;;;91458;5688;15558;8005;;23159;1623;414458;;68371;10875;;264942;;150597;;57667;337674;;18990;;25897;113463;225578;25270;308354;166912;32568;25688;577073;12484;;146278;1387740;;;;;;581267;13079;40191;;;116850;51613;28991;;;304675;786786;59136;;;;48670;;;201186;228634;47100;344071;9466;408005;;3624;;14596;46729;504134;22487;;;344788;196731;1328177;23626;8749033;30175;48032;;298576;109906;;43020;18613;4658;25406825;15883972;25628863;15661934;9820021;1724639;11128503;254037;12078551;2427642;10475702;534540;2667183;41459792
1994;;9976;231037;;27944;;;344173;5831;;483569;212323;25784;;20909;120736;;53498;264408;;7025;;;4591;11616;1485466;;19573;55863;;;;819035;;;;;119160;2423973;268454;;10995;;25237;33458;43409;29567;12330;153090;121827;17302;142453;;;37684;75058;341604;26913;;4248;10915;27164;;;;;107633;1472689;;;17878;;9474;2233957;29219;611;183365;;;;49489;;;;10477;16019;173495;118980;6610;1671788;921752;129372;70989;502000;111087;1395746;16813;3448531;26471;124065;42663;;119278;7291;;15509;32991;;;71653;;25951;19516;;12969;;;235989;;;5947;;;;8698;984959;6865;;;100931;6072;16721;8591;;25062;1671;426730;;71911;11238;;267353;;158205;;59902;350294;;19531;;27274;128011;235475;26450;324674;168522;33204;25046;627693;8626;;152086;1213304;;;;;;585135;13077;41196;;;129207;54816;30536;;;314528;805537;62448;;;;49160;;;209259;231537;50704;370190;7449;444673;;4166;;15116;48214;476631;18597;;;265714;210297;1393967;23996;9102184;32372;45534;;291561;119621;;45912;17008;5088;25893523;16729383;26441217;16181689;10111200;1765734;11769938;259755;12118037;2449805;10906178;555480;2797979;42790445
1995;;11303;239816;;30850;;;334380;6233;;502646;217988;22742;;21730;126683;;47934;270714;;7449;;;5545;12433;1551077;;20450;57461;;;10474;841464;;;;;131824;2688186;282420;;11433;;26226;35842;46340;30294;13082;162615;116225;17423;146819;;;39754;76749;357463;28634;;4369;11404;28828;;;;;111898;1502840;;;18767;;9720;2271421;30421;630;187215;;;;51938;;;;11515;16670;177613;120752;6617;1798418;999145;124196;77829;515317;118421;1436039;17208;3515513;28107;113892;44543;;125073;6896;;15363;35147;;;62554;;26804;19795;;12824;;;259185;;;6324;;;;9071;924217;7303;;;94290;6236;17883;8945;;25931;1723;440027;;75127;11902;;266531;;164828;;62896;367678;;19873;;29135;139031;246492;27687;347245;175740;34411;25873;683750;8506;;162975;1163031;;;;;;586311;13778;43709;;;138611;58019;31790;;;324328;827749;65883;;;;52108;;;217501;232651;53620;393803;6526;485750;;4493;;15713;49348;510906;17258;;;233297;224362;1443222;24853;9349639;31904;45124;;303082;131033;;48515;16528;5096;26472378;17582896;27136225;16919049;10406971;1803669;12504400;271450;12337846;2537527;11115320;577773;2907289;44221505
1996;;12331;249649;;34305;;;352860;6599;;522475;223365;23037;;22623;132538;;49276;274570;;7772;;;10479;13158;1584425;;21038;52272;;;11041;855597;;;;;141597;2957004;288226;;11924;;26459;38613;49084;32669;13324;169997;111923;17244;150981;;;42589;78078;375296;29123;;4773;12076;32411;;;;;115892;1518884;;;19448;;10809;2289383;31821;648;191630;;;;53475;;;;11991;17270;185177;120946;6934;1934190;1075508;126806;85380;551908;124852;1452333;17189;3607270;28693;114461;46390;;125830;7384;;15945;36952;;;64174;;28194;20095;;12976;;;285110;;;6563;;;;9578;971845;7466;;;105810;6698;19035;9230;;27313;1782;455017;;77862;12657;;279840;;173234;;64811;385498;;20432;;29594;142533;260902;28895;368909;182222;37028;27166;732883;8063;;169508;1121162;;;;;;606151;14055;47118;;;149182;62046;32950;;;338296;848036;68386;;;;55192;;;221007;233778;55979;415605;5436;514415;;4890;;16334;52874;546697;18414;;;209967;237371;1493609;25982;9704538;33683;45891;;302482;143271;;50764;17676;5624;27117148;18633600;27988890;17761858;10624218;1899889;13276786;281970;12510184;2667229;11531980;600337;2982373;45923285
1997;;11074;252395;;37015;;;381481;6818;;545629;228522;24373;;23323;139678;;54893;284826;;8217;;;14082;14214;1637899;;20729;51412;;;11661;891989;;;;;151695;3232005;298113;;11850;;27934;40821;52296;33578;13637;168547;104316;16276;155810;;;45998;81457;395904;30359;;5151;13493;33426;;;;;123084;1552054;;;20564;;11946;2329156;33156;689;198601;;;;55808;;;;12315;18132;194620;124729;7275;2012521;1126055;158488;95003;570589;128828;1479434;16993;3664829;29637;116407;46610;;128942;8117;;17266;36107;;;63676;;30299;21288;;13163;;;305988;;;6908;;;;10123;1037658;7757;;;103452;7384;20111;9620;;28692;1858;474484;;79419;13159;;287682;;182575;;68722;389408;;21752;;30849;152316;274431;30326;395051;190252;47562;28552;775147;8192;;159164;1136858;;;;;;621866;14494;56913;;;161874;64802;34583;;;347249;880933;72767;;;;61024;;;226993;238553;56987;438362;5528;507361;;5593;;16775;55751;587856;16315;;;203668;256813;1558588;26898;10140021;36562;48278;;321753;154951;;53419;18259;5775;28001486;19634226;29031707;18604005;10931215;1961131;13881045;294661;12859150;2822558;12069668;625048;3122451;47813896
1998;;12480;265267;;39534;;;396169;7315;;572927;237173;26811;;24440;146980;;59505;290320;;8543;;;16279;14317;1638480;;20613;53912;;;12245;928901;;;;;157909;3484102;299812;;12292;;30280;42761;53329;33631;14325;168150;103169;16011;159176;;;49223;84118;411884;31497;;5242;14412;32270;;;;;129276;1604487;;;21279;;12317;2372521;34715;715;205281;;;;58595;;;;12584;18658;183172;129809;7734;2136984;978241;213641;103488;586227;134299;1500859;16596;3591417;30525;114196;48144;;133664;8289;;18081;37404;;;63426;;32611;22670;;13608;;;283469;;;7262;;;;10738;1089856;8016;;;111373;8180;21291;9936;;29557;1931;493101;;79858;13647;;295495;;187473;;70538;399339;;23349;;30870;151314;272848;31851;414731;200028;51856;29991;730856;7660;;151541;1076604;;;;;;639493;15349;57523;;;158361;67628;35799;;;349046;920292;76185;;;;63654;;;236538;245075;60598;453557;5821;454037;;5465;;18079;58418;606032;17473;;;199799;257563;1614183;27896;10591235;38214;50354;;322699;163883;;56628;17919;5942;28710419;20082823;29843494;18949748;11250983;2025087;13950898;308070;13135438;2959536;12609992;652785;3151436;48975654
1999;;13740;273756;;40815;;;382756;7557;;595137;245567;28795;;25491;154137;;61528;300597;;8999;;;17842;15701;1642668;;21242;54971;;;13704;975320;;;;;157046;3748894;287208;;11975;;32770;43439;52773;35713;15019;170973;103169;15328;163252;;;52529;80131;437031;32584;;5243;14373;33936;;;;;134329;1657306;;;19378;;12670;2416913;36242;741;212300;;;;60849;;;;12924;18305;187763;133960;8051;2326016;985980;266624;114842;597563;138720;1522638;16770;3584258;31565;117279;49254;;131272;8592;;18931;37235;;;63676;;32261;24579;;14198;;;300868;;;7605;;;;11018;1130800;8262;;;111962;8844;23621;10271;;30862;2022;516199;;84284;14608;;296896;;191271;;70450;413955;;24264;;30449;152697;281257;31987;433495;208175;54711;31308;809281;7399;;149723;1145507;;;;;;634707;16324;51176;;;168174;67654;37705;;;357277;963853;79462;;;;65630;;;247560;248497;58445;480640;6037;474231;;5600;;18872;61955;585637;20356;;;199399;265038;1661613;29246;11104542;37473;52519;;303433;171706;;58766;18318;5893;29692808;20885440;30860727;19717521;11579166;2085315;14621287;322210;13538515;3014990;13210662;679421;3105848;50768311
2000;;14744;279778;;42044;;;379737;8003;;606589;254573;31991;;26842;163300;;65096;311628;;9437;;;18823;16013;1713397;;21848;58104;;;14905;1025287;;;;;165087;4063801;299902;;12882;;33360;41832;54753;37826;15776;178130;103169;14268;169012;;;55500;81006;460491;33285;;5078;15767;35997;;;;;141480;1718297;;;19013;;12903;2490814;37583;774;221806;;;;63045;;;;13037;19358;202152;139620;8399;2415358;1034491;255160;127071;628297;150734;1578269;16917;3665172;32903;128772;49549;;137435;9058;;20240;37735;;;66032;;33310;26654;;14844;;;327521;;;8120;;;;12012;1205331;8357;;;113745;8940;26868;10630;;32775;2101;536543;;86577;15207;;312685;;197494;;74255;431590;;24922;;29744;157203;293664;32789;451961;216327;60697;32623;880480;7555;;152867;1260058;;;;;;665582;16846;53801;;;183382;68579;39314;;;372120;1012504;84230;;;;69794;;;258582;257619;60048;508497;6538;496758;;5557;;20030;64873;625311;21470;;;211163;293802;1734097;30689;11558791;36750;54514;;314620;183360;;62399;18962;5713;30887451;22038227;32123899;20801779;12034198;2165186;15414927;334588;14144568;3173599;13789409;693166;3210235;53126271
2001;;15776;292683;;43819;;;362995;8768;;630056;256756;35158;;27511;171912;;68172;314145;;10026;;;19651;16053;1735927;;22447;60544;;;16103;1042598;;;;;170482;4401096;304934;;13372;;33719;41823;56754;39029;16412;183647;100073;13969;170204;;;56504;84259;476771;33854;;5523;16757;38985;;;;;144711;1749839;;;19418;;13523;2528534;39086;799;231116;;;;64516;;;;12901;19885;203286;144803;8728;2531874;1072182;261042;133406;651353;150460;1607666;17145;3678201;34638;146156;51422;;138437;9540;;21868;39227;;;63192;;35553;27325;;14172;;;329217;;;7994;;;;12322;1204935;8604;;;122335;10004;29916;10755;;34348;2142;546876;;89636;15657;;326478;;201425;;79810;440146;;25066;;29496;157540;302162;33342;457408;220599;62717;34096;915465;8016;;161550;1324220;;;;;;669226;17618;56445;;;181265;70967;40469;;;382299;1049657;82928;;;;74331;;;261846;260822;63171;500104;7205;507524;;5466;;20850;68057;589684;22402;;;230591;297912;1771985;32530;11668443;35337;56804;;325299;194716;;64772;19890;5795;31399705;22781025;32539651;21641079;12289391;2248118;16023125;341268;14498208;3194732;13915976;719692;3239611;54394412
2002;;16233;309073;;49875;;;323448;9924;;649454;261105;38885;;28505;179503;;71612;318416;;10469;;;20693;17027;1782032;;23316;63390;;;17180;1071810;;;;;175068;4801596;312570;;13985;;34698;41225;59523;39587;16755;187594;101874;14453;170997;;;59775;87711;488073;34646;;5689;17856;39576;;;;;147366;1766092;;;19367;;14263;2528790;40845;820;239065;;;;67010;;;;12867;20631;206654;151328;8740;2628186;1120425;243029;140632;700307;150357;1614923;17311;3688851;36644;160480;51703;;142590;9539;;23283;40550;;;62371;;37994;28443;;14293;;;346965;;;8218;;;;12582;1214237;9011;;;126392;10886;33513;11270;;34390;2143;547293;;93945;15775;;338834;;204450;;81860;454339;;25624;;29490;165449;313179;34170;464011;222285;67191;35463;980921;8641;;169681;1387036;;;;;;670083;17733;58661;;;188882;74220;42018;;;396322;1078105;86216;;;;79109;;;268349;261305;66898;526427;7983;534511;;5416;;22521;69285;626031;22460;;;242581;305162;1812656;34860;11875698;32605;59076;;296492;207023;;67321;20550;5280;31919285;23760069;33082411;22596943;12460388;2327713;16805572;352588;14755453;3293849;14161745;743399;3239035;55906238
2003;;17158;331327;;52492;;;352031;11317;;676458;263366;43240;;30222;188937;;76656;320985;;10876;;;21520;17815;1802468;;23993;66876;;;18642;1092446;;;;;181672;5281755;324817;;14099;;36920;40584;62720;41088;17079;194659;103708;15290;171653;;;59623;90099;503659;35443;;5538;19243;38721;;;;;150331;1781978;;;19846;;15841;2519296;42969;849;253274;;;;68706;;;;12914;21570;212970;157155;8953;2834771;1173986;162585;145878;750131;152577;1614171;18182;3751012;38170;175404;53220;;167287;10209;;24958;41863;;;70479;;41887;28917;;14696;;;367049;;;8229;;;;13042;1231118;9642;;;134376;11542;38153;11748;;35746;2151;549130;;98121;16173;;373917;;206456;;82106;476357;;26702;;30764;172121;328745;35097;481955;220260;69536;36892;1008414;9211;;178427;1488232;;;;;;725616;18918;60221;;;197533;77764;43249;;;408009;1111412;91337;;;;85227;;;274617;261361;67299;545743;8861;572675;;5684;;25771;73132;658993;23194;;;265384;332018;1884236;37260;12207140;32868;61557;;273498;221306;;69844;21604;4382;32693960;25069239;33798250;23964949;12663705;2452648;17832097;365243;15094402;3418091;14530704;774579;3295435;58005121
2004;;18171;345574;;58203;;;383818;12502;;698226;270186;47651;;32332;200785;;85432;331495;;11215;;;22833;18297;1905459;;24114;71357;;;20569;1126735;;;;;194419;5815213;342140;;14589;;38493;41312;65309;43459;17800;203891;105575;16306;175595;;;60405;97497;524269;36099;;5618;20463;43976;;;;;156532;1827324;;;20113;;16769;2548549;45376;874;264336;;;;70872;;;;12460;22914;231499;164694;9655;3059367;1233047;250637;152004;788268;160052;1642107;18436;3839563;41438;192243;55936;;185290;10927;;27124;44994;;;73580;;44966;30180;;15376;;;391947;;;8188;;;;13792;1282947;10667;;;140829;12554;43358;13190;;37420;2199;561412;;101719;17032;;500061;;214633;;84897;511458;;28710;;32012;180687;350763;36561;507714;223696;82900;38258;1054993;9894;;194708;1595027;;;;;;788165;20029;65567;;;215625;81697;45153;;;426592;1147637;96310;;;;88537;;;286246;267688;71943;579525;9773;609006;;5805;;27807;77598;720693;24354;;;297495;363780;1944026;40177;12670772;34512;66297;;323512;237985;;72619;22771;4128;33809914;27085639;34927032;25968521;13014389;2678685;19049305;378886;15617034;3760627;15080454;799945;3530617;61158675
2005;;19170;365963;;68832;;;419049;14235;;719061;276672;60230;;34521;212742;;93498;337300;;11537;;;23975;19131;1965602;;24208;75924;;;23295;1162375;;;;;206427;6472332;358243;;15720;;40758;41830;68104;48327;18496;217659;107475;17578;179888;;;66001;102656;547713;37385;;5763;22275;49173;;;;;161097;1860700;;;20721;;18378;2565997;48053;892;270364;;;;73183;;;;12684;24300;248602;171223;10353;3343426;1303239;261666;161247;824713;167922;1657400;18626;3889582;44810;210891;59240;;203960;10907;;30000;45444;;;80865;;48474;31766;;16045;;;412846;;;8488;;;;13963;1322406;11440;5163;;145024;13643;49207;13523;;38722;2244;572901;;105286;17761;;517287;;220190;;88288;550673;;30775;;32695;193021;367521;38178;526079;225430;89111;39137;1096741;10636;;203059;1696729;;;;;;845355;21155;63373;;;231517;87134;46962;;;449104;1188764;102322;;;;95168;;;295294;274902;76403;606781;10428;637049;;5873;;29410;80717;781243;27530;;;305528;381442;2006911;43138;13095400;37087;70938;;356891;255946;;76679;23988;3892;34768030;29029033;35914951;27882112;13315608;2817731;20409203;401454;16056062;3998236;15580181;824347;3709849;64076909
2006;;20129;372184;;83105;;;454526;16114;;746162;286825;81010;;36753;226846;;102846;346294;;11969;;;25461;20653;2043350;;25272;80859;;;25804;1192850;;;;;218182;7294318;382236;;16700;;44337;42116;71465;54158;19259;232939;109410;18559;185995;;;73044;107176;585198;38848;;5707;24524;54501;;;;;168202;1906601;;;20966;;20103;2660939;51128;915;285254;;;;77120;;;;12969;25896;266085;177890;10840;3653159;1374930;288247;170124;873321;177659;1693845;19130;3955429;48449;233456;62990;;219298;11246;;33670;45717;;;85636;;52277;33334;;16852;;;435904;;;8677;;;;14514;1388213;12419;5607;;156277;14506;55653;14480;;40025;2320;592346;;108226;18499;;559761;;225252;;93144;584691;;33400;;34267;207962;386790;40009;558840;228695;112432;40398;1153537;11145;;220758;1835071;;;;;;892498;21676;65655;;;251481;94405;49709;;;474271;1237220;110168;;;;104746;;;307983;285216;80223;639774;11158;669494;;6111;;33452;85035;835098;30549;;;327831;418966;2062202;46045;13444596;38607;76117;;392124;273806;;79110;25486;3757;35894668;31364190;37045426;30213432;13791131;2998475;22024748;433173;16723951;4280025;16025659;854388;3918439;67558302
2007;;21316;384838;;101880;;;493857;18329;;773752;297455;101302;;39802;241427;;111739;356279;;12523;;;27202;22446;2167902;;25312;86034;;;28439;1216807;;;;;229442;8330111;408613;;16436;;47855;42839;75082;58091;20247;246299;108206;19720;188940;;;79234;109524;626676;40339;;5788;26362;60745;;;;;177176;1950171;;;22130;;22584;2747927;54431;947;295341;;;;81981;;;;13403;27499;283287;178087;11489;4011219;1462170;292218;178579;941657;189955;1722353;19404;4042140;52410;254234;67395;;232438;12206;;37029;49146;;;90774;;57420;35530;;17888;;;463359;;;9048;;;;15369;1432980;13692;6207;;160506;15562;62327;15258;;41390;2411;615570;;111347;19429;;597984;;231228;;99478;612948;;37445;;36124;226405;412383;41836;596759;234105;132653;41545;1212435;11487;;234576;1991696;;;;;;945979;22746;69200;;;274163;104312;53169;;;500582;1280266;117656;;;;116809;;;318191;296184;84796;678051;12051;703265;;6251;;35042;90430;874086;33927;;;353730;432307;2132878;49336;13685243;41133;83348;;426449;293327;;81752;27057;3620;36939506;34006932;38042837;32903601;14255185;3191676;23955288;462133;17405498;4530429;16335030;885099;4181285;71272106
2008;;22958;392535;;115957;;;527234;19594;;787237;301727;112215;;42284;256373;;123191;359788;;13152;;;28677;23322;2279967;;24821;91368;;;30342;1231109;;;;;236996;9129802;423105;;17352;;49162;43837;76647;60483;20982;253932;105717;20934;187459;;;83398;116486;671522;40853;;5222;25267;67298;;;;;177696;1948598;;;22351;;23107;2777692;59020;937;294706;;;;84671;;;;13516;28662;289315;179677;11626;4167293;1550100;311530;174721;947118;198415;1702439;19298;4000035;56200;262623;68425;;238202;13232;;35458;53703;;;94223;;59101;35269;;18774;;;485749;;;9443;;;;16216;1452755;14911;6636;;169473;16625;68719;15773;;43917;2456;626675;;109209;20205;;635479;;231384;;112211;623377;;41234;;38422;248507;429508;44408;627352;234085;156084;43052;1240301;12379;;253018;2096219;;;;;;1025699;23584;71830;;;278955;110311;54968;;;518714;1291682;124657;;;;120318;;;316239;302594;88612;682999;13015;720736;;6390;;36231;94605;879844;38914;;;361866;446106;2116466;53005;13645503;44084;90849;;448956;309934;;84733;28693;2981;37089123;35893503;38123757;34858869;14342766;3360058;25151110;480169;17631837;4725474;16329367;896446;4408165;73324543
2009;;23715;399208;;118755;;;531717;16822;;802689;290196;122775;;43360;271091;;123392;349712;;13502;;;27842;21494;2272483;;24383;86343;;;30368;1197728;;;;;234540;9969744;430093;;18648;;48663;45481;71322;61359;20632;242486;109629;21527;176837;;;86279;117146;702991;39574;;5425;21705;73222;;;;;162523;1887274;;;21703;;22234;2634766;61375;896;285462;;;;85117;;;;13905;27965;282201;167518;10863;4520671;1621852;329627;163566;984435;200891;1608900;18711;3778954;59282;265775;70296;;221347;13614;;29091;58268;;;96202;;50389;33309;;18601;;;478396;;;9192;;;;16703;1383841;14721;6257;;177537;17678;75990;15601;;45908;2360;603691;;109090;19765;;679546;;227601;;113445;641029;;42824;;36898;250799;434440;45899;637567;227277;174747;43857;1244264;11637;;235816;1932276;;;;;;1044461;24155;69316;;;276760;104866;50602;;;510796;1242180;129068;;;;124207;;;300339;296734;93929;670634;13472;703944;;6614;;34640;97490;837384;41288;;;308310;424675;2007036;56197;13263099;45074;98208;;434579;326664;;88009;30427;3159;35598117;37277321;36785490;36089948;13700597;3473796;26244899;481162;16758037;4761869;15844668;911779;4399228;73230357
2010;;24545;413580;;122802;;;580427;17192;;820663;295330;128735;;45241;287545;;132893;357888;;13847;;;28037;23341;2443683;;25016;86688;;;32179;1238142;;;;;248057;11006597;447176;;20280;;51074;46570;70320;62626;20900;248474;99762;23071;179289;;;92966;120606;739171;40114;;5544;22262;82412;;;;;167989;1919825;;;23157;;23625;2740485;66290;914;271350;;;;87559;;;;13152;29009;301372;169284;10418;4984490;1722794;352367;161827;1042418;212270;1636626;18598;3954752;60650;285176;74349;;216100;13550;;28991;62347;;;98635;;51059;34342;;19139;;;513917;;;9442;;;;17390;1455788;15658;6414;;184005;18930;83906;16580;;48119;2402;612914;;111070;20481;;732820;;228689;;119798;651328;;46015;;41729;272848;467598;47793;662271;231678;203981;45323;1322905;12463;;233600;2019300;;;;;;1122110;25186;70016;;;317667;109507;51239;;;526563;1239680;139414;;;;128526;;;320032;305497;96934;742548;14348;758926;;6879;;34712;100415;914063;45086;;;321259;431770;2040348;60155;13595644;49107;106556;;428109;347646;;94788;32746;3444;36548732;40184085;37890598;38842219;13973640;3652011;28458407;498708;17153224;5069625;16289574;931733;4679535;77110638
2011;;25281;424333;;127614;;;631909;18000;;850329;303700;128819;;46191;306834;;140202;364166;;14336;;;28402;24765;2510457;;25569;88248;;;34454;1269445;;;;;262540;12030210;476892;;20974;;53339;44367;69668;63565;20984;252993;101259;24659;181210;;;97134;130055;752198;41003;;6025;24390;91624;;;;;172735;1958738;;;24801;;25268;2831835;76238;920;252068;;;;91271;;;;13887;30121;315992;171943;10694;5315379;1834610;386015;165337;1073690;221978;1643982;18882;3936848;62217;306565;77602;;229721;14357;;30528;64218;;;38443;;54123;34996;;19683;;;540270;;;9612;;;;18059;1511688;18401;6621;;194577;20316;88487;17521;;49765;2432;618703;;113737;21597;;766921;;231757;;125189;669474;;51007;;43540;291685;484612;50265;692211;228781;232781;47182;1371616;13262;;238994;2105949;;;;;;1218275;25706;71160;;;334060;112774;51602;;;544767;1240303;150912;;;;124292;;;329417;310966;94996;772512;15410;759511;;7209;;34156;98406;994252;51714;;;337964;448522;2063147;64034;13846778;52314;115400;;445989;369341;;84855;34985;3764;37191059;42594129;38627659;41157529;14207188;3715718;30185649;518394;17510049;5367755;16627911;964066;4895646;80201695
2012;;25686;438336;;136331;;;658582;19296;;872418;306344;131653;;47761;325961;;142305;363643;;15110;;;28203;25800;2532366;;26120;88954;;;36956;1291140;;;;;276670;12968567;496983;;21771;;56075;48581;68292;64519;20480;250410;102778;26422;180560;;;100910;136718;768845;41794;;6448;25350;99619;;;;;170993;1959009;;;26190;;26784;2851336;82272;928;234492;;;;93973;;;;14279;31285;320736;169081;10851;5567130;1948842;421875;165596;1053290;229418;1605058;19071;3993813;63866;321893;81170;;243932;14228;;32054;65117;;;67769;;56125;34935;;19630;;;570740;;;9708;;;;18642;1571202;20661;6585;;202755;21819;93784;18400;;52180;2420;610987;;116362;22721;;818651;;238469;;131449;696359;;56450;;43012;310149;517636;52867;705631;221390;247213;49342;1399653;13156;;239839;2178439;;;;;;1280723;26594;69950;;;338466;114805;50290;;;558650;1219944;160585;;;;111738;;;332475;314228;75996;800171;16565;808806;;7614;;34676;101949;1015404;57454;;;338640;468101;2068876;68426;14231575;54373;124862;;471080;388721;;84971;37515;3940;37712404;44741179;39202408;43251175;14156657;3890699;31851400;538173;17543727;5514087;17093917;988780;5032800;82900584
